location,spot_id,lat,lon
Fripp Island,736,32.3135,-80.4821
K59 and 61,737,13.4978,-89.4737
La Bocaina,738,10.4643,-67.9307
La Playita,742,10.4935,-68.0825
Palma sola beach,743,10.5086,-68.1728
Mawgan Porth,744,50.4678,-5.0349
El Zonte,745,13.4931,-89.4393
Waitpinga Beach ,746,-35.6354,138.499
Parsons Beach,747,-35.6331,138.474
Myponga Beach,748,-35.372,138.386
Bullies,749,-35.5364,138.669
Matches,750,-37.1849,139.747
Ethel Wreck,751,-35.2519,136.824
Westcape Beach,752,-35.2546,136.832
Trespassers,753,-35.153,136.893
Salmon Hole,754,-35.0327,136.932
Tai Long Wan SK,755,22.4146,114.381
Hualien,756,23.9612,121.609
Taitung,757,22.7371,121.146
Point Michaud,759,45.5882,-60.6905
Isle of Palms Pier,760,32.7841,-79.785
Angourie Point ,761,-29.4811,153.364
Clarence River,762,-29.4167,153.333
Turners Wall ,763,-29.428,153.35
Pippi Beach ,764,-29.4425,153.367
Turners Beach ,765,-29.4315,153.364
Miller's Landing,766,28.4862,-114.07
The Wall,767,28.5661,-114.16
Punta Sta Rosalillita,768,28.6539,-114.245
Puerto San Andres,769,28.7031,-114.291
Punto Lobos,770,28.8763,-114.435
El Cardon,771,28.9071,-114.459
Punta Maria,772,28.919,-114.53
Punta Cono,773,28.9667,-114.581
Punta Canoas,774,29.4283,-115.184
Monuments,775,22.8974,-109.87
Migrino,776,23.0529,-110.108
Isla Todos Santos (Killers) ,777,31.8129,-116.812
Pescadero,778,23.347,-110.19
Bahia Chileno,779,22.9558,-109.8
Las Frailes,780,23.382,-109.42
Punta Arenas,781,23.554,-109.468
Misquamicut,783,41.3218,-71.8037
Breachway,784,41.3541,-71.6393
K38/39,785,41.367,-71.4947
Cow Bay,787,44.6181,-63.4163
Summerville,788,43.9485,-64.816
Baga Beach,789,15.5559,73.7498
Cancun,790,21.0602,-86.7769
Peñascal,791,-12.3871,-76.7886
La Isla (Punta Hermosa),792,-12.3403,-76.822
San Bartolo,793,-12.3904,-76.7818
Balandra,794,10.7195,-60.9852
Toco,795,10.8335,-60.9498
South Coast,796,11.2087,-60.5978
Yumuri,797,20.297,-74.3459
Playa mar Verde,798,19.9643,-75.8599
Puerto Rico (Cuba),799,20.9723,-75.5873
La Habana,800,23.1492,-82.3878
Cabo de San Antonio,802,21.8156,-84.8817
Northern Burma,803,20.4511,92.6216
Southern Burma,804,14.1428,98.0901
Central Burma,805,15.9881,94.2263
Shonan,806,35.3129,139.4055
Shirahama,807,34.6919,138.977
Omaezaki,808,34.6016,138.192
Hamamatsu,809,34.6422,137.752
Irago,810,34.5699,137.027
Las Galletas,811,28.0053,-16.6575
Fisheries Bay,812,-34.9163,135.683
Warner Beach,813,-30.082,30.8719
Martinique Beach,814,44.6833,-63.1167
Eguchi-hama ,815,31.6368,130.327
Kanehama (Kana-hama),816,30.6494,131.052
Scotts Head,817,-30.7433,152.998
Chincha ,818,-13.5339,-76.2122
Linda Mar / Pacifica,819,37.5988,-122.504
Papenoo,820,-17.511,-149.419
Avalon,821,39.0925,-74.716
Deal,822,40.241,-73.9922
Sodwana Bay,823,-27.4699,32.6912
Ponta do Ouro,824,-26.8425,32.891
Ghost Trees,825,36.5968,-121.985
Boston Bay,826,18.1586,-76.3553
Bull Bay,827,17.9252,-76.6496
Sandend (Moray Firth),828,57.6834,-2.7434
Enniscrone,829,54.2196,-9.0961
Wave Buoy 62029,830,48.7,-12.4
Hovden,831,61.686,4.8209
Ko Samui,832,9.5114,100.055
Pacitan,833,-8.2203,111.092
Brimms Ness - The Point,834,58.6223,-3.65
Lake Worth Pier,835,26.6129,-80.0353
Arrifana,836,37.2942,-8.8721
Fort Lauderdale,837,26.1453,-80.0999
La Saladita,838,17.8359,-101.774
Kovalam,839,8.397,76.9718
Ramchandi Beach,840,19.8503,86.0597
Lohi's,841,4.3465,73.6181
Sawarna,842,-6.9923,106.306
Wushi,844,24.8606,121.836
El Burro (Glasbeach),845,28.69,-13.83
2nd Beach (Sachuest Beach),846,41.4871,-71.257
Muizenberg,847,-34.1099,18.4731
Kommetjie,848,-34.1338,18.3314
Juno Beach,849,26.8928,-80.0564
Belhaven Bay (Dunbar),850,56.0049,-2.5509
Destin,851,30.39,-86.29
Old Orchard Beach,852,43.5141,-70.3709
Zuma Beach County Park,853,34.0219,-118.835
Point Dume,854,34.0079,-118.793
Austinmer Beach,855,-34.3069,150.936
Asbury Park,857,40.2195,-73.9981
Playa Escondida,858,23.3084,-106.4919
Willawahs (Guana Cay),859,26.669,-77.1058
Wave Buoy 62081,861,51,-13.3
Wave Buoy 64045,862,59.1,-11.4
Boulders,863,-14.0371,-171.77
Green Harbor,864,42.0757,-70.645
Burleigh Heads,865,-28.0885,153.457
Cayucos,866,35.4477,-120.906
Jailbreaks,867,4.3077,73.5781
Honky's,868,4.3121,73.5835
Sultans,869,4.3135,73.5863
Mastic Beach,870,40.7374,-72.8448
Grindavik,871,63.8292,-22.4493
Chirimena,872,10.6092,-66.1753
Melkbosstrand,873,-33.7191,18.4434
Costa da Caparica,874,38.641,-9.2418
Lakey Peak,875,-8.8048,118.378
Nihiwatu,876,-9.7817,119.372
Watu Libung,877,-10.2487,120.574
Bingin,878,-8.8036,115.113
Puerto Sandino,879,12.1969,-86.7748
Jenness Beach,881,42.9857,-70.7595
Playa Venao,882,7.4301,-80.1925
Capbreton (La Piste/VVF),883,43.6445,-1.4474
Contis-Plage,884,44.0927,-1.3281
Cap de L'Homy,885,44.0387,-1.3431
St-Girons Plage,886,43.9542,-1.3661
Moliets Plage,887,43.8568,-1.3949
Ondres Plage,888,43.5776,-1.4893
Les Culs Nus,889,43.6798,-1.4426
Les Estagnots,890,43.6865,-1.4419
Hossegor (La Nord),891,43.6652,-1.4459
Les Cavaliers,892,43.5233,-1.5273
Sables d'Or,893,43.5025,-1.5433
Cote des Basques,894,43.4802,-1.5678
Ilbarritz,895,43.4601,-1.5811
Guethary,896,43.4225,-1.6197
Lafitenia,897,43.4164,-1.6294
Masirah Island,899,20.2533,58.747
Banana Point,900,30.5014,-9.6829
Foz do Lizandro,901,38.9429,-9.4183
Springmaid Beach,902,33.6468,-78.9267
Kandui,903,-1.8999,99.2915
Rifles,904,-1.9202,99.3201
Anchor Point,905,30.545,-9.7253
Cortegaca,906,40.9383,-8.66
1st Beach (Eastons Beach),907,41.4867,-71.2906
Keramas,909,-8.5988,115.34
Las Flores,910,13.1676,-88.1188
Punta Mango,911,13.1644,-88.1908
Carcavelos,912,38.6786,-9.3376
Careneros,913,9.3567,-82.2274
Playa Santa Teresa,914,9.6518,-85.1834
Wijk Aan Zee/Noordpier,915,52.4966,4.5829
Bank Vaults,916,-1.8523,99.2415
Thunders,917,-3.0528,100.171
Rag's Right,918,-3.0274,100.15
Renesse,919,51.7425,3.7682
Avellana,920,10.225,-85.8398
Praia de Sabon,921,43.3292,-8.5077
Mirissa,922,5.9441,80.4548
El Palmarcito,924,13.4937,-89.4217
Los Lobos,925,28.7481,-13.8345
Lobitos,926,-4.4505,-81.2871
La Bocana,927,13.4909,-89.3812
Strand,928,-34.1027,18.8139
Hainan,929,19.1192,110.577
Bertra Beach (Murrisk),930,53.7909,-9.6589
Jennys Right,933,-5.0399,103.767
Telescopes,934,-2.0642,99.5425
Canggu,935,-8.6562,115.124
Vale Figueiras,936,37.2489,-8.868
El Hierro,937,28.7439,-13.9486
Morro Negro,938,29.1136,-13.6617
Popoyo,939,11.4514,-86.1024
Playa Colorado,940,11.3962,-86.0381
Scar Reef,941,-8.8548,116.759
Matosinhos,942,41.1754,-8.6907
Isle of Man,943,54.0755,-4.6967
Harlyn,946,50.5401,-4.9939
Barra da Tijuca,947,-23.0155,-43.3212
Praia Da Macumba,948,-23.0316,-43.4765
Mangalore Port,949,12.9398,74.8035
Kumta,950,14.424,74.3953
Mahabalipuram Shore Temple,951,12.6145,80.2003
Manapad Point ( Kulasekharapatanam),952,8.3737,78.0683
Rushikonda Beach,953,17.7794,83.3884
Okaloosa Pier,954,30.3931,-86.5934
The Cross (Pensacola Beach),955,30.3268,-87.1596
Alabama Point,956,30.2714,-87.561
Pondicherry,957,11.9217,79.8337
Widemouth Bay,958,50.7912,-4.5618
Duranbah (D-Bah),959,-28.1676,153.554
Chicago (North Avenue Beach),960,41.9148,-87.6251
Watergate Bay,961,50.4451,-5.0451
Milwaukee,962,42.9734,-87.8532
Racine,963,42.7417,-87.7799
New Buffalo,964,41.8029,-86.7468
Sandymouth,965,50.8615,-4.5603
Newquay - Great Western,967,50.4162,-5.0781
Putsborough,968,51.1451,-4.2225
Polzeath,969,50.5766,-4.916
Tanjung Cherating,970,4.1238,103.397
Sitka (The Wall),971,57.0699,-135.368
Yakutat (Cannon Beach),972,59.4912,-139.726
Kodiak (Fossil Beach),973,57.427,-152.353
Squibnocket,974,41.3169,-70.7619
Long Point,975,41.3469,-70.6455
South Beach,976,41.3487,-70.5317
Lucy Vincent,977,41.3383,-70.7276
Abels Hill,978,41.3422,-70.7076
Busca Vida       ,979,-12.8546,-38.2472
Praia Do Flamengo,980,-12.9236,-38.3138
Prainha,981,-14.3084,-38.9869
Boca da Barra,982,-14.2694,-38.9874
Makaha Point,983,21.4772,-158.226
Makapuu Point ,984,21.3121,-157.659
Winkipop,985,-38.371,144.285
Carrowniskey,986,53.7262,-9.8963
Playa Hermosa,987,9.5732,-84.6046
Laguna Beach (Brooks Street),988,33.5338,-117.779
The Pier (Pawleys Island),989,33.4319,-79.1166
Imsouane (Cathedral Point),990,30.8371,-9.823
Imsouane (The Bay),991,30.8398,-9.8173
Beadnell Bay,992,55.5341,-1.6298
Manorbier,993,51.6424,-4.8051
Cantinho Da Baia,994,39.3685,-9.3393
Ballito,995,-29.5297,31.2247
Sydney (Bondi),996,-33.8932,151.278
Sydney (Cronulla),997,-34.0484,151.159
North Narrabeen,998,-33.7054,151.308
Dee Why Point,999,-33.7545,151.299
Curl Curl,1000,-33.7707,151.297
Agnes Water,1001,-24.2082,151.907
Fraser Island,1002,-25.5325,153.127
Alexandria Bay (Noosa),1003,-26.3838,153.117
Sunshine Beach,1004,-26.4079,153.114
Pin Cushion (Maroochydore),1005,-26.6607,153.106
Kawana,1006,-26.7366,153.137
Point Cartwright,1007,-26.6783,153.136
Moffats,1008,-26.7891,153.145
North Stradbroke Island,1009,-27.1536,153.429
South Stradbroke Island,1010,-27.8524,153.429
Surfers Paradise (Gold Coast),1012,-28.0036,153.434
Snapper Rocks,1014,-28.1613,153.547
Fingal Head,1015,-28.198,153.571
Kingscliff,1016,-28.2536,153.576
Pottsville Beach,1017,-28.3821,153.573
Brunswick Heads,1018,-28.5385,153.559
Tallow Beach,1019,-28.647,153.634
Evans Head,1020,-29.1117,153.437
Brooms Head ,1021,-29.605,153.335
Arrawarra,1022,-30.0574,153.2
Emerald Beach,1023,-30.1692,153.19
Moonee Creek,1024,-30.212,153.162
Sawtell,1025,-30.3698,153.103
Valla,1026,-30.591,153.013
Crescent Head,1027,-31.1864,152.978
North Haven,1028,-31.6315,152.834
Old Bar,1029,-31.975,152.588
Forster,1030,-32.1772,152.512
Boomerang Beach,1031,-32.341,152.543
Anna Bay,1032,-32.7907,152.021
Bar Beach (Dixon Park),1033,-32.9433,151.7655
Redhead,1034,-33.0157,151.719
Swansea ,1035,-33.105,151.651
Shelly Beach,1036,-33.3715,151.492
Box Head,1037,-33.5456,151.344
The Peak (Newport Beach),1038,-33.6525,151.325
Wombarra,1039,-34.276,150.958
The Farm,1040,-34.6042,150.8677
Bombo,1041,-34.6582,150.856
Seven Mile Beach,1042,-34.8161,150.764
Black Rock / Aussie Pipe,1043,-35.1784,150.689
Sussex Inlet,1044,-35.1853,150.594
Mollymook Beach,1045,-35.333,150.476
Broulee,1046,-35.8518,150.178
Bermagui,1047,-36.4208,150.069
Merimbula,1048,-36.899,149.916
Mallacoota,1049,-37.5791,149.7507
Cape Conran,1050,-37.805,148.7167
Lake Tyers,1051,-37.8604,148.0858
Wilsons Promontory,1052,-39.0357,146.3199
Wonthaggi,1053,-38.6217,145.5447
Point Leo,1054,-38.4264,145.0758
Flinders Beach,1055,-38.4807,145.0134
Ocean Grove,1056,-38.2726,144.5269
St Andrews,1058,-38.4138,144.814
Manzanillo  Bay,1059,17.7944,-101.748
Cayton Bay - Pumphouse,1060,54.247,-0.3634
Zarautz,1061,43.289,-2.1665
Playa Grande - Guanacaste,1062,10.3209,-85.8416
Coke's / Cola's,1063,4.3708,73.6567
Chickens,1064,4.373,73.6627
Point Lonsdale,1065,-38.2892,144.604
Jan Juc,1066,-38.3485,144.31
Point Addis,1067,-38.396,144.2526
Hut Gulley (Guvvos),1068,-38.4329,144.1421
Point Roadknight,1069,-38.4266,144.185
Fairhaven,1070,-38.4696,144.0807
Wye River,1071,-38.636,143.894
Castle Cove,1072,-38.7834,143.4277
Princetown,1073,-38.7082,143.1591
Port Fairy,1074,-38.389,142.2675
Discovery Bay,1075,-38.2498,141.3292
Port Macdonnell,1076,-38.0536,140.732
Mizata,1077,13.5093,-89.5957
Buarcos,1078,40.1709,-8.8986
Frisco,1080,35.224,-75.6357
Lusty Glaze,1081,50.4232,-5.0682
Rossnowlagh,1082,54.5542,-8.2132
The Zoo,1083,46.5861,-87.4023
Luna Pier,1084,41.8091,-83.4405
South Pier - Grand Haven,1085,43.0563,-86.2559
Tamri,1086,30.7131,-9.8609
Punta Conejo ,1087,16.1355,-95.2465
Shipwrecks - Lembongan,1088,-8.6655,115.442
Playgrounds,1089,-8.6776,115.441
Lacerations,1090,-8.6722,115.441
Nahant,1091,42.442,-70.9379
Central Florida Hurricane,1092,29.0484,-80.857
Outer Banks Hurricane,1093,35.1783,-75.531
New Jersey Hurricane,1094,39.6142,-74.1083
New England Hurricane,1095,41.6524,-69.7961
Nova Scotia Hurricane,1096,44.4652,-63.3142
Sagres (South),1098,37.0047,-8.9401
Sandy Beach,1099,21.2849,-157.673
Dunfanaghy,1100,55.1823,-7.9451
El Astillero,1101,11.5198,-86.1766
El Penon,1102,11.5219,-86.1777
Narragansett Beach,1103,41.4354,-71.4529
Schiermonnikoog,1104,53.5044,6.208
Ameland,1105,53.4597,5.7579
Vlieland,1106,53.3075,5.0656
Terschelling,1107,53.404,5.2522
Callantsoog,1108,52.8382,4.6899
Julianadorp,1109,52.9007,4.7125
Petten,1110,52.78,4.6616
Noordwijk aan Zee,1111,52.2408,4.4268
Katwijk,1112,52.2043,4.3921
Ter Heijde,1113,52.033,4.1623
Blankenberge,1114,51.3223,3.1357
Westende,1115,51.174,2.7705
Juist,1116,53.6818,6.995
Baltrum,1117,53.7313,7.3745
Langeoog,1118,53.7568,7.5239
Spiekeroog,1119,53.782,7.7223
Wangerooge,1120,53.794,7.9001
Padang Padang,1121,-8.8098,115.1
Cox Bay,1122,49.1016,-125.876
Chesterman Beach (South),1123,49.1099,-125.8902
Sopelana,1124,43.3903,-2.996
Dauphin Island,1125,30.2502,-88.1522
South Shields,1126,54.9998,-1.408
Marwick,1127,59.1079,-3.3537
Lagos,1128,37.1097,-8.6588
Scarborough - North Bay,1129,54.2902,-0.3974
Salisbury,1130,42.8421,-70.8149
Playa Negra - Guanacaste,1131,10.1944,-85.8338
Southend on Sea,1132,51.5299,0.7457
Newcastle,1133,54.2082,-5.8866
Silecroft,1134,54.2167,-3.3514
Medewi,1135,-8.4243,114.805
Playa Santana (Playa Jiquelite),1143,11.4426,-86.0874
The Wedge,1148,-34.0553,23.3801
Ponto,1149,33.0886,-117.315
S*** Pipe,1150,54.07,-4.731
drivers,1152,54.0681,-4.7335
The edge,1153,54.0669,-4.7348
The Point,1154,54.0667,-4.7368
Barrel Rock,1155,54.0661,-4.7404
Bunmahon,1156,52.1375,-7.3689
"Longport, 32nd St.",1158,39.316,-74.5148
Las Cuevas (La Popular),1159,-38.2101,-57.6931
PD SPOT(Windmill),1160,21.9513,120.753
Highcliffe,1161,50.7362,-1.7008
Big Wave Bay HK,1163,22.2452,114.248
Cheung Sha,1164,22.2325,113.948
Boynton Inlet,1167,26.544,-80.044
Pariaman,1168,-0.6413,100.091
Cedros,1169,9.6297,-85.0763
Fouesnou,1170,47.9691,-4.4455
Les Roches Blanches (Pointe Leydé),1171,48.1094,-4.3619
Puerto Morin,1172,-8.4295,-78.9162
Los Organos,1173,-4.1779,-81.1457
Great Yarmouth,1174,52.603,1.7391
Casernes ,1175,43.7232,-1.4326
Trouville,1176,49.3734,0.0724
Los Caracas,1177,10.6296,-66.5735
Puerto Cruz,1178,11.1299,-63.9202
El Peaje,1179,10.6028,-68.2529
Rose Island,1180,25.0868,-77.193
Batts Rock,1181,13.1348,-59.6369
Elly Bay West,1182,54.1599,-10.1044
Sydney (Maroubra),1183,-33.9483,151.258
Diamond Head,1184,-31.7167,152.796
La Setenta (Playa 70),1185,23.1118,-82.4425
Coalcliff Reef,1186,-34.2465,150.978
Maderia Beach ,1187,27.7954,-82.7985
Currumbin Point,1188,-28.1236,153.484
El Cayo,1189,23.0997,-82.4568
Umina Beach,1190,-33.5317,151.319
St Brelades - Jersey,1191,49.1842,-2.1958
Plemont Bay - Jersey,1192,49.257,-2.2288
Greve de Lecq - Jersey,1193,49.2475,-2.2016
Macuro,1194,10.4971,-68.0696
Southwold,1195,52.3276,1.6834
Todos Santos (mainland),1201,23.4858,-110.275
Dungeons,1203,-34.0636,18.3387
Rocky Point (Margarita),1204,11.1381,-63.854
Guacuco,1205,11.048,-63.8097
Taguantar ,1206,11.0704,-63.9907
Las Salinas ,1207,11.0115,-63.786
Punta ballena ,1208,10.9944,-63.7817
Punta Arena ,1209,10.9776,-64.407
El Bajo (Malecon),1210,23.1367,-82.4084
Navegantes,1211,-26.8927,-48.6404
Indian Rocks ,1212,27.8791,-82.8575
El Palito,1213,10.4826,-68.1111
Redington Rocks,1214,27.816,-82.83
Sunset Beach,1215,27.7501,-82.7658
St Pete Beach,1216,27.6981,-82.7463
Rio Chico,1217,-1.6764,-80.8167
Yzerfontein,1218,-33.34,18.158
Playa de Orzola,1219,29.2253,-13.4603
Elbow (Sheboygan),1220,43.7545,-87.6977
Pass-A-Grille Jetty,1221,27.6833,-82.7391
Playa Los Cuatro,1223,10.489,-68.1383
La Boca Con Con,1224,-32.9181,-71.5112
Horizonte del Sol,1225,-38.0951,-57.5413
Paignton,1226,50.438,-3.558
Garretstown,1227,51.6429,-8.5811
Esmoriz,1228,40.9613,-8.6521
Hourtin,1229,45.2226,-1.1756
Canto do Recreio,1230,-23.0321,-43.4776
Clogherhead,1231,53.7909,-6.2183
Viejo y el Mar,1232,23.0965,-82.4948
Challaborough,1233,50.2869,-3.8997
Wembury,1234,50.3161,-4.0855
Santa Marina,1235,43.4719,-3.7328
Mandiri,1238,-5.2517,103.9715
Xivares,1239,43.5706,-5.7181
Tobay Beach,1240,40.6096,-73.4241
Assinie,1241,5.1258,-3.2935
Conil,1242,36.2671,-6.0922
Walton Rocks,1243,27.3381,-80.2329
Hookipa,1244,20.9357,-156.359
Champerico,1245,14.2924,-91.9169
Hapuna Pt,1246,19.9936,-155.827
Kahaluu,1247,19.5802,-155.967
Avoca Beach,1248,-33.4648,151.438
Guaratuba,1249,-23.7663,-45.9072
Punta Abreojos,1250,26.7489,-113.527
Skunk Point,1251,33.9814,-119.984
Haskels Beach,1252,34.4307,-119.916
Porthleven,1253,50.0812,-5.3215
Greens Beach,1254,-40.8895,144.696
Odeceixe,1255,37.4423,-8.8023
Falesia-Vilamoura,1256,37.0743,-8.1288
Praia Grande Sintra,1257,38.8161,-9.479
Cazon (Buchuaco),1258,11.9943,-69.8205
Panama City Beach,1259,30.1712,-85.806
Hull Bay,1260,18.3694,-64.9528
Umdloti ,1261,-29.676,31.1165
Copec ,1262,-32.9995,-71.5498
La Sabana,1263,10.6185,-66.3808
Jetty Park,1264,28.4072,-80.5891
Sunabe II,1265,26.3265,127.745
Tidemills,1266,50.7635,0.1094
Thirteenth Beach ,1267,-38.2879,144.466
Salinas Grandes,1268,12.2586,-86.8623
Fitzroy Beach ,1269,-39.045,174.097
Essaouira,1270,31.4986,-9.7699
Imbituba,1271,-28.2542,-48.6653
Sanur,1272,-8.6722,115.266
Itacoatiara,1273,-22.9762,-43.034
Windmills,1274,21.0239,-156.628
El Tránsito,1275,12.0485,-86.706
Playa Conchalio,1276,13.4851,-89.3498
Arpoador,1277,-22.9896,-43.1927
El Bolsillo (Pradomar),1278,11.0076,-74.9527
Praia da Pipa,1279,-6.2293,-35.0412
Quequen,1280,-38.5733,-58.6811
Sea Isle City ,1281,39.1948,-74.6551
Rayong Mae Ramphung,1282,12.5934,101.408
Banna Beach ,1283,52.3382,-9.8352
Kleinmond,1284,-34.3422,19.0385
Pinamar,1285,-37.1119,-56.8422
Llangrannog,1286,52.1608,-4.4722
Serena,1287,-38.1088,-57.5742
Praia da Barra,1288,40.6344,-8.751
Tifnit,1289,30.2018,-9.6434
Turtles,1290,-7.3355,106.397
Kugenuma Kaigan ,1291,35.3153,139.47
Yallingup,1292,-33.6364,115.025
Berawa Beach,1293,-8.6676,115.138
Seminyak,1294,-8.6833,115.15
Saunton Sands,1322,51.1159,-4.2315
Boscombe,1323,50.7186,-1.8415
Penhale (Perran Sands),1324,50.3644,-5.1524
Eastbourne,1325,50.7639,0.291
Southbourne,1329,50.7193,-1.8012
Chapel Porth,1331,50.3015,-5.2378
Portreath - Beach,1334,50.2619,-5.2942
St Agnes,1335,50.3213,-5.2017
Newquay - Tolcarne Wedge,1336,50.4176,-5.0749
Newquay - Porth,1337,50.4256,-5.0659
Whipsiderry,1338,50.4299,-5.0602
Godrevy,1340,50.2304,-5.3946
Gwynver,1343,50.091,-5.6911
Hayling Island,1344,50.7798,-0.9803
Shoreham,1346,50.8275,-0.2284
Brighton - Marina,1347,50.8114,-0.0923
Westward Ho!,1351,51.0427,-4.2464
Woolacombe,1352,51.1711,-4.2139
Bude - Summerleaze,1355,50.8361,-4.5463
Crackington Haven,1358,50.7413,-4.6362
Newquay-  Little Fistral,1360,50.4229,-5.1
Newquay - Fistral South ,1361,50.4141,-5.1025
Newquay - Cribbar,1362,50.4254,-5.1026
Crantock,1363,50.4064,-5.1231
Redcar,1365,54.6202,-1.0482
Marske to Tees,1366,54.6261,-1.0921
Whitley Bay,1370,55.0485,-1.4443
Bamburgh,1377,55.6145,-1.7118
Isle of Wight - Freshwater,1379,50.6681,-1.5122
Seaton To Blyth,1381,55.1004,-1.4916
Littlehampton,1383,50.8018,-0.5331
Treyarnon,1390,50.5275,-5.026
Holywell Bay,1393,50.3926,-5.1475
Porthmeor,1394,50.2162,-5.4826
East Runton,1396,52.935,1.2906
Mundesley,1397,52.8789,1.439
Bacton,1398,52.8557,1.4771
Walcott,1399,52.8437,1.5009
Torbay,1400,50.4289,-3.4812
Nigg Bay,1402,57.1352,-2.0571
Balmedie to Newburgh,1403,57.2711,-2.0176
Boyndie Bay,1404,57.6714,-2.5534
Skara Brae,1407,59.0532,-3.3479
Sango Bay,1410,58.5692,-4.7383
Port of Ness,1411,58.4907,-6.2257
St Combs to Inverallochy,1414,57.6675,-1.9094
Saligo Bay,1416,55.8115,-6.4609
Laggan Bay,1417,55.6901,-6.2852
Ardnave Bay,1418,55.8849,-6.3182
Lossit Bay,1419,55.7139,-6.4966
Dalbeg,1422,58.3147,-6.7386
Cliff,1424,58.2227,-6.9685
Westport,1425,55.4729,-5.7136
Graveyards,1427,55.549,-5.7087
Caravans,1428,55.5534,-5.7087
Dunaverty,1429,55.3075,-5.6815
Keiss,1433,58.5252,-3.1231
St Andrews West,1435,56.3489,-2.799
Kingsbarns,1436,56.3007,-2.6396
Arbroath,1437,56.5509,-2.6005
S*** Pipe,1438,58.6005,-3.5159
Murkle Point,1439,58.6079,-3.4277
Castlehill to Murkle,1440,58.6039,-3.3978
Dunnet Bay,1442,58.615,-3.3501
Balephuil,1443,56.4572,-6.954
The Maze,1444,56.497,-6.9835
The Hough,1445,56.5108,-6.9817
Cruden Bay,1448,57.4105,-1.8499
Porthcawl - Rest Bay,1449,51.4896,-3.7293
Hunts Bay,1456,51.5635,-4.0904
Aberdaron,1474,52.8019,-4.7126
Abereiddy,1477,51.9364,-5.207
Harlech to Barmouth,1478,52.787,-4.1443
Mossies,1480,52.305,-10.057
Garywilliam Point,1481,52.3076,-10.0602
Inch Strand,1482,52.1408,-9.9835
Rossbeigh,1483,52.0569,-9.9757
Kilmurrin,1488,52.1383,-7.3196
Annestown Bay,1489,52.1386,-7.2722
The Perfect Wave,1490,52.1374,-7.2706
Rosapenna,1491,55.1791,-7.8261
Pollacheeny Harbour,1492,54.2739,-9.0677
Kilcummin Harbour,1493,54.2803,-9.2058
Lackan Bay / Kilcummin,1494,54.2869,-9.2455
Lahinch - Shit Creek,1495,52.9215,-9.3554
Lahinch - Cornish Left,1496,52.9236,-9.3556
Cregg / Moy Beach,1497,52.9185,-9.3555
Pollan Bay,1498,55.3428,-7.3499
Dunmoran Strand,1499,54.2637,-8.7245
Easkey Left,1500,54.2951,-8.9589
Easkey Right,1501,54.2961,-8.9481
Tramore - Incredible Wave,1503,52.1387,-7.1035
Mullaghmore Strand,1504,54.461,-8.4469
Mullaghmore Head,1505,54.4753,-8.4514
Le Club ,1506,43.4994,-1.5454
Le VVF   ,1507,43.4953,-1.5485
Marinella ,1508,43.5056,-1.5406
Les Corsaires  ,1509,43.5072,-1.5398
La Madrague,1510,43.512,-1.5366
Erretegia,1511,43.4471,-1.5904
Guethary (Avalanche) ,1512,43.4272,-1.6124
Les Alcyons,1513,43.4269,-1.6111
Parlementia,1515,43.4299,-1.609
L'Horizon,1517,44.6384,-1.2648
Porsmilin ,1518,48.3536,-4.6794
Dalbosc ,1519,48.341,-4.6333
Le Petit Minou ,1520,48.3378,-4.6177
Anse de Pen-hat,1521,48.2737,-4.6215
Pors-ar-Vag,1522,48.1705,-4.2969
Cap de la Chèvre,1523,48.1669,-4.5577
La Palue ,1524,48.204,-4.5578
Lespecier,1525,44.1653,-1.3101
Le Santocha,1526,43.6479,-1.447
Le Prevent,1527,43.6508,-1.4468
L'Estacade,1528,43.6535,-1.4466
Le Penon,1529,43.7098,-1.438
Gwendrez ,1530,47.9909,-4.4818
Hossegor (La Sud),1531,43.6601,-1.4468
Les Bourdaines,1532,43.6976,-1.4409
Porzcarn,1533,47.8322,-4.3509
Lesconil     ,1534,47.7961,-4.2079
Carcans,1535,45.0845,-1.195
Le Porge,1536,44.8944,-1.221
La Jenny,1537,44.8572,-1.2266
Le Crohot des Cavales,1538,45.1147,-1.1902
Erromardie,1539,43.4107,-1.6387
Bidart,1540,43.4366,-1.5981
Sainte-Barbe,1541,43.399,-1.667
Ciboure Socoa,1542,43.3941,-1.6794
Belharra Perdun   ,1543,43.4066,-1.7148
St Pabu ,1544,48.5788,-4.6316
Penfoul ,1545,48.5338,-4.7538
La Mauvaise Grève,1546,48.6934,-4.0873
Siouville,1547,49.5719,-1.8448
Dielette,1548,49.5602,-1.8618
Les Boulassiers ,1549,45.9992,-1.3121
Les Huttes ,1550,46.0116,-1.4009
St-Trojan,1551,45.843,-1.2576
St-Denis ,1552,46.0394,-1.3685
La Barre,1553,43.5268,-1.5263
Tarnos,1554,43.5594,-1.5024
Labenne-Ocean,1555,43.5997,-1.4751
La Côte Sauvage,1556,47.5161,-3.1537
